episode,return,length,epsilon,act0,act1,act2,act3
4442,4.2109,3,0.05,3,0,0,0
4443,129.4323,21,0.05,4,13,3,1
4444,29.6207,10,0.05,1,9,0,0
4445,10.3772,2,0.05,1,1,0,0
4446,11.3576,2,0.05,1,1,0,0
4447,9.4756,2,0.05,2,0,0,0
4448,3.2793,2,0.05,2,0,0,0
4449,26.4527,5,0.05,5,0,0,0
4450,4.0787,11,0.05,4,4,2,1
4451,20.0615,6,0.05,3,3,0,0
4452,0.4781,6,0.05,2,3,0,1
4453,30.7695,13,0.05,5,6,2,0
4454,4.3822,2,0.05,2,0,0,0
4455,24.9438,9,0.05,2,3,3,1
4456,7.5017,1,0.05,0,1,0,0
4457,1.875,2,0.05,0,2,0,0
4458,2.2951,2,0.05,0,2,0,0
4459,7.5405,4,0.05,0,3,1,0
4460,45.5371,35,0.05,11,5,14,5
4461,9.2497,1,0.05,0,1,0,0
4462,1.7296,3,0.05,0,3,0,0
4463,16.2072,11,0.05,2,4,4,1
4464,43.8259,5,0.05,4,0,0,1
4465,9.1287,4,0.05,2,1,0,1
4466,8.5279,3,0.05,0,0,3,0
4467,2.3688,1,0.05,0,0,1,0
4468,13.2204,6,0.05,1,1,2,2
4469,0.6668,2,0.05,1,1,0,0
4470,8.0671,3,0.05,1,0,2,0
4471,30.9758,9,0.05,1,6,1,1
4472,2.3161,1,0.05,1,0,0,0
4473,1.6621,3,0.05,1,1,0,1
4474,1.1369,1,0.05,0,0,1,0
4475,1.4923,1,0.05,0,0,1,0
4476,2.7424,2,0.05,0,0,1,1
4477,8.5869,4,0.05,1,1,2,0
4478,1.4628,3,0.05,0,1,2,0
4479,0.4973,1,0.05,0,0,1,0
4480,6.8697,2,0.05,0,0,2,0
4481,10.8144,3,0.05,0,0,3,0
4482,42.6843,7,0.05,2,0,4,1
4483,10.5829,5,0.05,2,1,2,0
4484,14.4338,6,0.05,2,3,1,0
4485,3.0005,1,0.05,0,1,0,0
4486,35.1974,5,0.05,0,4,1,0
4487,12.7655,6,0.05,1,4,1,0
4488,7.4926,3,0.05,1,2,0,0
4489,1.0337,3,0.05,2,0,1,0
4490,15.6349,3,0.05,1,2,0,0
4491,0.3946,1,0.05,1,0,0,0
4492,1.0366,2,0.05,1,0,1,0
4493,2.4475,2,0.05,2,0,0,0
4494,0.1798,3,0.05,2,0,1,0
4495,1.3785,3,0.05,1,1,0,1
4496,0.3924,1,0.05,0,1,0,0
4497,0.1051,1,0.05,1,0,0,0
4498,6.0543,4,0.05,1,0,3,0
4499,0.6839,3,0.05,1,0,0,2
4500,7.8965,1,0.05,1,0,0,0
4501,145.8122,4,0.05,1,1,2,0
4502,0.1206,1,0.05,0,0,1,0
4503,0.1656,1,0.05,0,0,1,0
4504,12.7118,9,0.05,2,1,6,0
4505,266.8966,105,0.05,40,28,22,15
4506,2.9344,2,0.05,1,1,0,0
4507,0.3656,1,0.05,1,0,0,0
4508,9.4207,5,0.05,2,2,1,0
4509,8.0433,2,0.05,1,1,0,0
4510,0.1181,1,0.05,1,0,0,0
4511,18.176,4,0.05,2,2,0,0
4512,1.4212,1,0.05,1,0,0,0
4513,33.3561,18,0.05,7,2,9,0
4514,16.0561,3,0.05,3,0,0,0
4515,21.1465,4,0.05,2,0,2,0
4516,14.5052,6,0.05,5,0,1,0
4517,2.1056,1,0.05,0,0,0,1
4518,0.9207,2,0.05,2,0,0,0
4519,12.7393,4,0.05,4,0,0,0
4520,7.7619,5,0.05,3,2,0,0
4521,5.2617,1,0.05,1,0,0,0
4522,5.241,2,0.05,1,1,0,0
4523,14.4207,5,0.05,3,2,0,0
4524,0.6652,3,0.05,2,0,0,1
4525,10.647,2,0.05,2,0,0,0
4526,5.9196,2,0.05,1,1,0,0
4527,0.6736,1,0.05,1,0,0,0
4528,10.5243,3,0.05,2,1,0,0
4529,28.5987,19,0.05,15,1,2,1
4530,2.7632,3,0.05,2,0,1,0
4531,4.7378,1,0.05,1,0,0,0
4532,3.2027,3,0.05,2,0,1,0
4533,0.476,2,0.05,1,0,1,0
4534,3.1059,1,0.05,1,0,0,0
4535,1.542,2,0.05,1,0,1,0
4536,14.4468,7,0.05,3,0,4,0
4537,1.974,1,0.05,1,0,0,0
4538,1.0526,1,0.05,1,0,0,0
4539,1.3133,1,0.05,1,0,0,0
4540,12.1992,5,0.05,4,0,0,1
4541,0.3287,1,0.05,1,0,0,0
4542,9.4703,2,0.05,2,0,0,0
4543,42.2253,6,0.05,6,0,0,0
4544,0.5304,2,0.05,1,1,0,0
4545,6.3696,2,0.05,1,0,0,1
4546,1.4475,1,0.05,1,0,0,0
4547,1.1816,1,0.05,1,0,0,0
4548,25.3891,7,0.05,6,1,0,0
4549,7.5467,4,0.05,1,1,0,2
4550,8.2114,5,0.05,4,0,1,0
4551,125.5141,53,0.05,14,17,21,1
4552,3.7187,6,0.05,2,1,1,2
4553,17.6354,6,0.05,2,3,0,1
4554,14.7819,4,0.05,2,2,0,0
4555,1.7393,3,0.05,1,1,1,0
4556,8.317,4,0.05,2,0,2,0
4557,2.6647,2,0.05,1,1,0,0
4558,11.0547,3,0.05,3,0,0,0
4559,5.9223,1,0.05,1,0,0,0
4560,0.5262,1,0.05,1,0,0,0
4561,30.3587,8,0.05,4,0,4,0
4562,1.3915,4,0.05,1,1,1,1
4563,4.1901,2,0.05,1,0,1,0
4564,5.889,3,0.05,1,1,1,0
4565,1.1683,2,0.05,1,0,0,1
4566,3.1796,10,0.05,5,3,0,2
4567,5.7904,2,0.05,2,0,0,0
4568,9.877,11,0.05,5,5,1,0
4569,0.4867,1,0.05,1,0,0,0
4570,1.3159,1,0.05,1,0,0,0
4571,1.3159,1,0.05,1,0,0,0
4572,0.1051,1,0.05,1,0,0,0
4573,1.5791,1,0.05,1,0,0,0
4574,2.3559,6,0.05,3,1,0,2
4575,11.2253,5,0.05,3,1,1,0
4576,2.8365,4,0.05,1,3,0,0
4577,12.3229,7,0.05,1,5,1,0
4578,3.8054,4,0.05,1,0,1,2
4579,0.8334,5,0.05,3,0,0,2
4580,2.1319,1,0.05,0,0,1,0
4581,5.9845,5,0.05,2,1,0,2
4582,2.7081,3,0.05,1,1,0,1
4583,1.4826,3,0.05,0,1,1,1
4584,1.5791,1,0.05,1,0,0,0
4585,58.0609,7,0.05,3,3,1,0
4586,3.5533,1,0.05,0,0,1,0
4587,26.2659,23,0.05,2,17,3,1
4588,15.4098,10,0.05,6,4,0,0
4589,10.1018,3,0.05,3,0,0,0
4590,0.1313,1,0.05,1,0,0,0
4591,0.3845,2,0.05,1,1,0,0
4592,13.4765,3,0.05,2,0,1,0
4593,3.6322,1,0.05,1,0,0,0
4594,8.0644,4,0.05,3,0,1,0
4595,8.8007,6,0.05,4,0,2,0
4596,11.1602,3,0.05,1,0,2,0
4597,7.0075,4,0.05,3,0,1,0
4598,9.6022,6,0.05,2,2,2,0
4599,19.5629,10,0.05,0,6,4,0
4600,11.7209,8,0.05,3,0,5,0
4601,10.6334,4,0.05,2,0,2,0
4602,17.2084,5,0.05,2,0,3,0
4603,1.0527,1,0.05,0,0,0,1
4604,0.1751,2,0.05,1,0,1,0
4605,4.5878,1,0.05,1,0,0,0
4606,1.2632,1,0.05,1,0,0,0
4607,2.8953,1,0.05,1,0,0,0
4608,10.1697,5,0.05,3,1,1,0
4609,8.2613,5,0.05,5,0,0,0
4610,3.9479,2,0.05,2,0,0,0
4611,10.0356,11,0.05,1,8,1,1
4612,30.857,7,0.05,0,2,5,0
4613,0.3788,1,0.05,0,0,1,0
4614,1.4212,1,0.05,0,0,1,0
4615,9.4757,2,0.05,0,0,2,0
4616,2.43,4,0.05,1,2,1,0
4617,12.5552,3,0.05,0,0,3,0
4618,137.9917,71,0.05,25,20,5,21
4619,13.9768,2,0.05,2,0,0,0
4620,14.6252,4,0.05,0,1,3,0
4621,23.3009,6,0.05,0,5,1,0
4622,14.3319,3,0.05,0,0,3,0
4623,8.7629,1,0.05,0,0,1,0
4624,54.2089,12,0.05,0,1,11,0
4625,2.8894,3,0.05,1,0,2,0
4626,0.0234,1,0.05,0,0,1,0
4627,9.0545,2,0.05,1,0,0,1
4628,1.0526,1,0.05,1,0,0,0
4629,8.0618,2,0.05,1,0,0,1
4630,13.45,3,0.05,3,0,0,0
4631,14.0918,3,0.05,1,0,2,0
4632,26.6588,16,0.05,5,4,5,2
4633,3.0793,2,0.05,1,1,0,0
4634,180.9276,125,0.05,53,41,20,11
4635,11.5983,12,0.05,1,11,0,0
4636,52.9075,12,0.05,0,8,0,4
4637,54.3427,6,0.05,0,5,0,1
4638,55.7743,27,0.05,7,2,13,5
4639,25.8447,7,0.05,0,0,7,0
4640,1.516,1,0.05,0,0,1,0
4641,13.871,4,0.05,1,0,3,0
4642,0.3178,2,0.05,0,0,1,1
4643,4.4057,3,0.05,1,0,2,0
4644,1.4475,1,0.05,1,0,0,0
4645,0.2575,2,0.05,1,0,0,1
4646,0.3814,1,0.05,1,0,0,0
4647,0.0234,1,0.05,1,0,0,0
4648,1.3153,1,0.05,1,0,0,0
4649,9.1461,4,0.05,1,0,2,1
4650,2.7251,13,0.05,4,3,4,2
4651,322.5404,290,0.05,174,69,40,7
4652,0.4749,1,0.05,0,1,0,0
4653,1.6577,1,0.05,0,1,0,0
4654,8.9292,3,0.05,2,1,0,0
4655,0.3628,2,0.05,0,1,1,0
4656,19.1887,2,0.05,0,0,2,0
4657,2.1558,5,0.05,1,3,1,0
4658,1.0658,1,0.05,0,0,1,0
4659,66.8291,25,0.05,12,7,5,1
4660,123.8941,16,0.05,1,15,0,0
4661,27.0909,7,0.05,1,4,2,0
4662,13.4103,4,0.05,2,1,1,0
4663,1.7528,1,0.05,0,0,1,0
4664,4.5009,1,0.05,0,0,1,0
4665,3.3952,2,0.05,1,0,1,0
4666,10.4651,5,0.05,4,0,1,0
4667,7.2304,2,0.05,0,1,1,0
4668,8.482,2,0.05,0,1,1,0
4669,9.4601,2,0.05,1,1,0,0
4670,4.5259,1,0.05,0,1,0,0
4671,7.3561,5,0.05,1,1,3,0
4672,10.8973,1,0.05,0,0,1,0
4673,5.4485,1,0.05,0,0,1,0
4674,43.8714,22,0.05,11,0,11,0
4675,5.2111,3,0.05,1,0,2,0
4676,15.2928,3,0.05,0,0,2,1
4677,91.2512,10,0.05,6,3,1,0
4678,1.2315,2,0.05,0,0,2,0
4679,3.2506,1,0.05,0,1,0,0
4680,13.1529,2,0.05,1,0,1,0
4681,0.0448,1,0.05,0,0,1,0
4682,24.7481,3,0.05,1,1,1,0
4683,2.0341,3,0.05,1,0,2,0
4684,4.0982,1,0.05,0,0,1,0
4685,17.39,4,0.05,0,0,3,1
4686,2.3959,3,0.05,1,1,0,1
4687,13.7928,1,0.05,1,0,0,0
4688,1.3159,1,0.05,1,0,0,0
4689,1.5791,1,0.05,1,0,0,0
4690,4.3427,2,0.05,2,0,0,0
4691,32.6469,10,0.05,5,5,0,0
4692,20.3273,7,0.05,0,6,0,1
4693,10.7024,2,0.05,0,2,0,0
4694,0.0698,1,0.05,0,1,0,0
4695,0.2998,1,0.05,0,1,0,0
4696,4.8761,1,0.05,0,1,0,0
4697,1.225,1,0.05,0,1,0,0
4698,57.9203,10,0.05,0,9,1,0
4699,0.8421,1,0.05,1,0,0,0
4700,1.5794,2,0.05,2,0,0,0
4701,7.3488,2,0.05,1,0,1,0
4702,8.4204,1,0.05,1,0,0,0
4703,17.7933,3,0.05,3,0,0,0
4704,6.9381,6,0.05,4,2,0,0
4705,0.4039,2,0.05,1,0,1,0
4706,5.7833,4,0.05,2,2,0,0
4707,29.0857,3,0.05,3,0,0,0
4708,12.9103,9,0.05,3,1,1,4
4709,4.4383,4,0.05,0,1,1,2
4710,6.6331,1,0.05,0,0,1,0
4711,16.2822,4,0.05,0,1,1,2
4712,4.4411,3,0.05,0,1,0,2
4713,2.3688,1,0.05,1,0,0,0
4714,0.2033,5,0.05,2,0,0,3
4715,34.6314,6,0.05,1,4,1,0
4716,71.0234,6,0.05,2,4,0,0
4717,21.0048,3,0.05,0,3,0,0
4718,13.378,2,0.05,0,2,0,0
4719,2.7505,1,0.05,0,1,0,0
4720,18.9862,2,0.05,1,1,0,0
4721,3.7507,1,0.05,0,1,0,0
4722,12.8312,4,0.05,1,2,0,1
4723,1.175,1,0.05,0,1,0,0
4724,0.1498,1,0.05,0,1,0,0
4725,0.1498,1,0.05,0,1,0,0
4726,0.4167,1,0.05,0,0,1,0
4727,1.5002,1,0.05,0,1,0,0
4728,21.5374,9,0.05,6,3,0,0
4729,7.1724,2,0.05,1,1,0,0
4730,34.8434,5,0.05,3,2,0,0
4731,4.8695,1,0.05,1,0,0,0
4732,15.5107,10,0.05,5,4,1,0
4733,12.4038,3,0.05,1,2,0,0
4734,0.6499,1,0.05,0,1,0,0
4735,28.5894,2,0.05,0,2,0,0
4736,0.725,1,0.05,0,1,0,0
4737,6.8611,2,0.05,0,1,0,1
4738,84.5712,13,0.05,1,9,2,1
4739,3.0005,1,0.05,0,1,0,0
4740,20.0632,5,0.05,0,3,2,0
4741,8.423,1,0.05,1,0,0,0
4742,4.6851,1,0.05,1,0,0,0
4743,18.1475,5,0.05,2,1,2,0
4744,1.4212,1,0.05,1,0,0,0
4745,97.4113,16,0.05,4,5,6,1
4746,0.1577,1,0.05,1,0,0,0
4747,14.0503,26,0.05,20,1,3,2
4748,0.7105,1,0.05,1,0,0,0
4749,0.7894,1,0.05,1,0,0,0
4750,0.0787,1,0.05,1,0,0,0
4751,4.2114,1,0.05,1,0,0,0
4752,0.5868,1,0.05,1,0,0,0
4753,12.4577,4,0.05,1,0,3,0
4754,27.0303,9,0.05,2,3,3,1
4755,8.6395,6,0.05,0,2,4,0
4756,1.6581,1,0.05,1,0,0,0
4757,49.1166,5,0.05,2,2,1,0
4758,4.5533,2,0.05,1,0,1,0
4759,8.8304,3,0.05,1,0,2,0
4760,275.122,162,0.05,70,40,16,36
4761,7.1063,3,0.05,3,0,0,0
4762,3.4588,3,0.05,1,2,0,0
4763,46.9365,8,0.05,4,0,3,1
4764,17.7218,7,0.05,1,4,1,1
4765,9.4613,7,0.05,3,0,3,1
4766,1.3133,1,0.05,1,0,0,0
4767,21.4724,7,0.05,5,0,2,0
4768,6.6276,4,0.05,3,1,0,0
4769,5.7308,4,0.05,1,3,0,0
4770,0.0787,1,0.05,1,0,0,0
4771,212.7229,113,0.05,37,11,51,14
4772,1.9551,3,0.05,1,1,1,0
4773,14.4767,3,0.05,3,0,0,0
4774,748.0794,532,0.05,146,244,97,45
4775,9.1726,3,0.05,2,0,1,0
4776,0.3682,1,0.05,1,0,0,0
4777,17.8991,1,0.05,1,0,0,0
4778,20.6955,14,0.05,1,2,11,0
4779,23.9051,5,0.05,2,1,2,0
4780,1.2205,3,0.05,1,1,1,0
4781,0.3682,1,0.05,1,0,0,0
4782,0.0524,1,0.05,1,0,0,0
4783,20.5469,13,0.05,5,2,4,2
4784,28.325,9,0.05,3,2,2,2
4785,1.6579,2,0.05,1,0,0,1
4786,0.4784,3,0.05,1,0,0,2
4787,2.3688,1,0.05,1,0,0,0
4788,0.6103,2,0.05,1,0,0,1
4789,44.8888,8,0.05,3,0,5,0
4790,24.6494,8,0.05,1,0,7,0
4791,12.7394,3,0.05,1,0,2,0
4792,9.8705,2,0.05,1,0,1,0
4793,8.1177,6,0.05,1,1,4,0
4794,1.1316,1,0.05,1,0,0,0
4795,0.7132,3,0.05,0,2,1,0
4796,4.8329,4,0.05,2,0,1,1
4797,6.5121,6,0.05,2,0,4,0
4798,182.3268,61,0.05,44,7,6,4
4799,53.4936,6,0.05,1,1,4,0
4800,5.1327,1,0.05,1,0,0,0
4801,6.1856,1,0.05,1,0,0,0
4802,16.6112,4,0.05,1,1,2,0
4803,1.5791,1,0.05,1,0,0,0
4804,4.7378,1,0.05,1,0,0,0
4805,4.1346,3,0.05,1,1,1,0
4806,1.5791,1,0.05,1,0,0,0
4807,2.691,2,0.05,1,1,0,0
4808,19.473,2,0.05,2,0,0,0
4809,0.1955,4,0.05,3,1,0,0
4810,0.5262,1,0.05,1,0,0,0
4811,7.8965,1,0.05,1,0,0,0
4812,2.5003,1,0.05,1,0,0,0
4813,5.198,3,0.05,2,0,1,0
4814,3.9481,1,0.05,1,0,0,0
4815,3.6849,1,0.05,1,0,0,0
4816,2.3159,2,0.05,1,1,0,0
4817,16.2139,4,0.05,1,0,3,0
4818,10.6799,2,0.05,1,0,1,0
4819,4.861,4,0.05,1,1,2,0
4820,0.5788,1,0.05,1,0,0,0
4821,2.0687,3,0.05,1,0,2,0
4822,1.3422,1,0.05,1,0,0,0
4823,7.9386,8,0.05,2,1,3,2
4824,15.8327,12,0.05,2,5,4,1
4825,20.8336,8,0.05,2,1,5,0
4826,13.1091,4,0.05,1,2,1,0
4827,7.508,4,0.05,1,1,2,0
4828,1.4072,4,0.05,2,0,2,0
4829,0.4837,3,0.05,1,0,1,1
4830,3.9481,1,0.05,1,0,0,0
4831,1.6977,5,0.05,1,0,4,0
4832,1.5791,1,0.05,1,0,0,0
4833,13.8034,1,0.05,1,0,0,0
4834,8.2903,5,0.05,2,0,1,2
4835,3.2454,1,0.05,0,0,1,0
4836,19.4342,11,0.05,6,0,4,1
4837,1.6581,1,0.05,0,0,1,0
4838,0.1301,1,0.05,0,0,1,0
4839,6.3852,3,0.05,0,0,2,1
4840,4.9722,2,0.05,0,0,2,0
4841,0.9669,2,0.05,0,1,1,0
4842,6.0748,3,0.05,1,0,2,0
4843,24.2291,4,0.05,1,1,2,0
4844,1.3159,1,0.05,1,0,0,0
4845,3.3164,1,0.05,1,0,0,0
4846,0.2756,2,0.05,1,1,0,0
4847,1.1842,1,0.05,1,0,0,0
4848,4.0532,2,0.05,2,0,0,0
4849,4.4746,1,0.05,1,0,0,0
4850,12.6887,6,0.05,6,0,0,0
4851,1.2103,2,0.05,2,0,0,0
4852,1.566,1,0.05,1,0,0,0
4853,2.4185,2,0.05,2,0,0,0
4854,54.7497,6,0.05,6,0,0,0
4855,2.1579,2,0.05,2,0,0,0
4856,3.1304,3,0.05,0,2,1,0
4857,14.8558,3,0.05,3,0,0,0
4858,0.0761,1,0.05,1,0,0,0
4859,16.3013,1,0.05,1,0,0,0
4860,4.6618,5,0.05,2,2,0,1
4861,4.685,2,0.05,2,0,0,0
4862,10.3028,4,0.05,2,0,0,2
4863,0.9211,1,0.05,1,0,0,0
4864,0.263,1,0.05,1,0,0,0
4865,1.3682,2,0.05,2,0,0,0
4866,7.3172,2,0.05,1,0,1,0
4867,3.9744,1,0.05,1,0,0,0
4868,2.647,4,0.05,2,0,0,2
4869,1.895,1,0.05,0,0,1,0
4870,4.169,2,0.05,0,0,2,0
4871,18.5904,3,0.05,1,0,2,0
4872,9.3491,3,0.05,1,0,1,1
4873,20.6217,9,0.05,7,0,2,0
4874,2.8953,1,0.05,1,0,0,0
4875,25.5996,7,0.05,4,2,1,0
4876,7.1069,1,0.05,1,0,0,0
4877,3.0268,1,0.05,1,0,0,0
4878,2.7445,4,0.05,1,1,1,1
4879,0.6315,1,0.05,1,0,0,0
4880,85.5987,10,0.05,2,2,6,0
4881,6.2915,9,0.05,4,2,1,2
4882,0.7105,1,0.05,1,0,0,0
4883,0.4735,1,0.05,1,0,0,0
4884,9.6221,5,0.05,1,1,3,0
4885,1.1842,1,0.05,1,0,0,0
4886,1.4475,1,0.05,1,0,0,0
4887,5.1693,2,0.05,1,0,1,0
4888,13.5391,5,0.05,2,0,1,2
4889,9.6075,1,0.05,1,0,0,0
4890,0.6315,1,0.05,1,0,0,0
4891,2.6294,1,0.05,1,0,0,0
4892,6.1324,3,0.05,2,1,0,0
4893,0.4604,1,0.05,1,0,0,0
4894,0.2976,4,0.05,1,0,1,2
4895,5.001,1,0.05,1,0,0,0
4896,24.1771,12,0.05,6,2,1,3
4897,3.8554,3,0.05,2,0,1,0
4898,8.0444,9,0.05,7,2,0,0
4899,0.2366,1,0.05,1,0,0,0
4900,1.6318,1,0.05,1,0,0,0
4901,5.9522,6,0.05,3,3,0,0
4902,13.6908,9,0.05,5,1,3,0
4903,0.3682,1,0.05,1,0,0,0
4904,4.5009,1,0.05,0,1,0,0
4905,50.7827,5,0.05,3,2,0,0
4906,19.8087,12,0.05,0,9,3,0
4907,7.3701,1,0.05,0,0,0,1
4908,32.377,3,0.05,2,1,0,0
4909,0.4718,3,0.05,0,2,1,0
4910,1.8099,4,0.05,2,1,1,0
4911,0.7894,1,0.05,1,0,0,0
4912,0.3682,1,0.05,1,0,0,0
4913,9.0808,2,0.05,1,0,1,0
4914,2.1712,2,0.05,1,0,1,0
4915,5.7908,1,0.05,1,0,0,0
4916,7.8965,1,0.05,1,0,0,0
4917,5.6326,2,0.05,2,0,0,0
4918,4.7378,1,0.05,1,0,0,0
4919,0.8682,2,0.05,1,0,0,1
4920,20.2465,3,0.05,3,0,0,0
4921,42.8521,5,0.05,4,0,1,0
4922,0.3964,5,0.05,1,0,1,3
4923,0.7368,1,0.05,1,0,0,0
4924,2.8953,1,0.05,1,0,0,0
4925,46.6407,11,0.05,5,4,1,1
4926,766.5263,497,0.05,159,153,113,72
4927,443.2829,197,0.05,74,39,49,35
4928,0.8684,1,0.05,1,0,0,0
4929,13.419,2,0.05,1,0,1,0
4930,2.3688,1,0.05,1,0,0,0
4931,13.7832,13,0.05,12,1,0,0
4932,17.4447,9,0.05,3,6,0,0
4933,2.8098,2,0.05,1,1,0,0
4934,14.9826,1,0.05,1,0,0,0
4935,17.0506,19,0.05,10,3,6,0
4936,12.6595,7,0.05,4,0,3,0
4937,1.3157,2,0.05,2,0,0,0
4938,9.8274,6,0.05,4,0,1,1
4939,0.1001,2,0.05,1,0,0,1
4940,62.9227,7,0.05,4,0,3,0
4941,0.263,1,0.05,1,0,0,0
4942,3.0218,4,0.05,1,0,2,1
4943,3.0479,1,0.05,1,0,0,0
4944,7.8078,3,0.05,0,1,2,0
4945,0.0317,1,0.05,0,0,1,0
4946,1.7407,2,0.05,0,0,2,0
4947,0.7578,1,0.05,0,0,1,0
4948,1.0398,1,0.05,0,0,1,0
4949,1.6557,1,0.05,0,0,1,0
4950,1.3027,1,0.05,0,0,1,0
4951,31.8806,12,0.05,0,5,6,1
4952,0.3314,1,0.05,0,0,1,0
4953,0.6052,1,0.05,1,0,0,0
4954,4.7378,1,0.05,1,0,0,0
4955,5.0927,3,0.05,2,1,0,0
4956,0.3972,1,0.05,1,0,0,0
4957,1.5148,2,0.05,1,1,0,0
4958,1.5791,1,0.05,1,0,0,0
4959,17.6325,4,0.05,4,0,0,0
4960,0.0521,2,0.05,2,0,0,0
4961,14.6718,2,0.05,1,0,0,1
4962,5.7512,1,0.05,0,1,0,0
4963,3.6849,1,0.05,1,0,0,0
4964,37.6409,2,0.05,2,0,0,0
4965,55.2552,5,0.05,5,0,0,0
4966,2.1029,1,0.05,1,0,0,0
4967,0.1979,3,0.05,1,2,0,0
4968,0.8182,2,0.05,1,0,1,0
4969,6.0271,3,0.05,1,2,0,0
4970,2.632,1,0.05,1,0,0,0
4971,14.8631,5,0.05,3,1,1,0
4972,1.9317,2,0.05,1,1,0,0
4973,15.7722,1,0.05,1,0,0,0
4974,1.8394,2,0.05,1,1,0,0
4975,21.8787,12,0.05,2,9,1,0
4976,5.975,1,0.05,1,0,0,0
4977,10.8987,4,0.05,1,1,2,0
4978,4.8929,2,0.05,2,0,0,0
4979,1.3683,2,0.05,1,0,0,1
4980,7.8965,1,0.05,1,0,0,0
4981,6.7636,5,0.05,2,1,2,0
4982,0.2483,2,0.05,0,0,2,0
4983,0.1615,2,0.05,0,0,1,1
4984,7.1045,1,0.05,0,0,1,0
4985,3.0153,2,0.05,0,0,2,0
4986,2.1319,1,0.05,0,0,1,0
4987,1.4212,1,0.05,0,0,1,0
4988,30.2716,5,0.05,0,5,0,0
4989,12.7301,12,0.05,7,5,0,0
4990,10.7319,6,0.05,1,1,3,1
4991,8.6863,1,0.05,1,0,0,0
4992,15.9804,12,0.05,8,0,3,1
4993,26.4787,17,0.05,6,10,1,0
4994,14.4743,2,0.05,2,0,0,0
4995,26.6383,1,0.05,1,0,0,0
4996,26.173,16,0.05,6,3,5,2
4997,1.8397,1,0.05,1,0,0,0
4998,13.3001,3,0.05,2,0,1,0
4999,6.5824,3,0.05,2,0,1,0
5000,5.6325,2,0.05,2,0,0,0
